"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
6398,0.4831197,0.0053142,0.1267584,0.0861808,0.8599562,0.003126,0.7198595,0.0058525,0.0507218,0.0247336,0.0054623,0.9898556,0.3025114,0.0447598,0.16
7324,0.4475696,0.0020481,0.3560896,0.1917944,0.7699345,0.0103768,0.6213266,0.0025189,0.0579345,0.1120775,0.0019591,0.9826476,0.3126243,0.0362225,0.375
857,0.4644107,0,0.2870478,0.2069717,0.8471412,0,0.6746667,0,0.0186667,0.0875912,0,0.992,0.2092457,0.1333333,0.625
4579,0.4688797,0.2515833,0.1384582,0.1212993,0.895392,0,0.7508436,0.0022497,0.0140607,0.0637177,0.215973,0.9983127,0.2743549,0.1162325,0.56
484,0.5020661,0,0.3347107,0.2157676,0.8078512,0,0.6211454,0.0044053,0.0176211,0.2090592,0,0.9867841,0.2404181,0.1428571,0.8571429
27,0.5185185,0,0,0,0.9259259,0,0.8,0,0,0.6296296,0,0.9,0.7037037,0.1,0
821,0.5066991,0,0.182704,0.1185185,0.8599269,0,0.6932153,0.0029499,0.0265487,0.1966825,0,0.9941003,0.4075829,0.0769231,0.8666667
59,0.4915254,0,0.3728814,0.2666667,0.7627119,0,0.5333333,0,0,0.3333333,0,1,0.3333333,0.1111111,1
27208,0.4687959,0.044803,0.1727433,0.1314606,0.8262276,0.0184872,0.6668487,0.0047333,0.0395958,0.0671648,0.0346805,0.9908065,0.3168889,0.0730539,0.5322581
10897,0.4821511,0.0826833,0.0381756,0.0357966,0.8317886,0,0.6729147,0.0042174,0.0880975,0.1613284,0.0848172,0.60403,0.5138534,0.0533774,0.1588785
117810,0.4878873,0.0040319,0.0922842,0.0757144,0.9013242,0.005755,0.7735276,0.0017142,0.0357781,0.0350214,0.0048978,0.9903024,0.2434719,0.0340463,0.3170732
9268,0.4817652,0.1452309,0.2451446,0.1599001,0.8323263,0.0189901,0.686959,0.0058643,0.0483105,0.2651344,0.1172857,0.908964,0.5628976,0.1913198,0.6407767
891,0.4803591,0.0011223,0.0942761,0.0734341,0.9001122,0,0.7608696,0,0.0372671,0.1030641,0,0.9875776,0.2479109,0.1282051,0.8181818
553,0.4755877,0,0.2025316,0.162069,0.7920434,0.0813743,0.6896552,0,0.0295567,0.125,0,1,0.4741379,0.0625,0.6666667
2279,0.4971479,0.0017552,0.0535323,0.0445026,0.8490566,0,0.694813,0.0108565,0.0772014,0.0514874,0.0012063,0.9915561,0.382151,0.0629921,0.4375
439,0.4510251,0,0.2300683,0.1618257,0.8701595,0,0.6961326,0,0.0110497,0.0572917,0,1,0.2239583,0,1
10177,0.4665422,0.0117913,0.1965216,0.1335421,0.8482853,0.0669156,0.783526,0.0017341,0.0248555,0.0308123,0.0023121,0.9809249,0.164986,0.0540123,0.8627451
8299,0.4655983,0.0074708,0.1462827,0.1129651,0.8503434,0.0109652,0.6924305,0.0086234,0.0427978,0.0318491,0.0051102,0.9648675,0.4666048,0.1259259,0.2727273
1924,0.464657,0.0036383,0.1772349,0.1252427,0.8154886,0.0462578,0.6970547,0.0084151,0.0448808,0.0655308,0.0014025,0.9859748,0.3158585,0.0811808,0.6363636
218,0.4541284,0.0045872,0.2155963,0.1680672,0.853211,0,0.6774194,0,0.0215054,0.1388889,0,0.9892473,0.4537037,0,0.5
24,0.4166667,0,0.3333333,0.2857143,0.75,0,0.5,0,0,0.4545455,0,1,0.4545455,0,0
10917,0.4600165,0.0035724,0.1989558,0.136726,0.8450124,0.0301365,0.7160494,0.001829,0.0233196,0.0397366,0.0016004,0.9938272,0.259056,0.022493,0.4418605
675,0.4992593,0,0.2044444,0.1538462,0.8755556,0.0296296,0.7619048,0,0.015873,0.1310345,0,0.9880952,0.1206897,0.0740741,0.8
110,0.5545455,0,0.1545455,0.2244898,0.8454545,0,0.6666667,0,0.0714286,0.2363636,0,1,0.4181818,0,0
480,0.4854167,0,0.2,0.145749,0.85,0,0.6666667,0.0050505,0.0252525,0.1353712,0,0.9949495,0.3624454,0.078125,1
622,0.5016077,0.0016077,0.233119,0.1290323,0.778135,0,0.6066667,0,0.0633333,0.389002,0.0033333,0.9866667,0.1832994,0.046875,1
431,0.5011601,0.0023202,0.0765661,0.0837209,0.9164733,0,0.8066667,0.0133333,0.0333333,0.068323,0.0066667,1,0.1242236,0.1818182,1
325,0.44,0.0092308,0.2215385,0.2087912,0.7384615,0.0923077,0.6315789,0,0.0300752,0.0291971,0.0075188,0.9924812,0.189781,0.0322581,0
7466,0.4781677,0.0542459,0.1577819,0.1155031,0.8526654,0.0048219,0.703954,0.0050693,0.0510308,0.0364702,0.0462994,0.9912132,0.281016,0.0773109,0.55
4320,0.4958333,0.0097222,0.1201389,0.0821855,0.7699074,0,0.597309,0.0024027,0.0663143,0.0884801,0.0110524,0.9692456,0.4029785,0.0081967,0.1818182
395,0.5063291,0.0936709,0.1468354,0.1333333,0.8810127,0,0.7419355,0.0064516,0.0258065,0.0988372,0.0967742,0.9935484,0.2790698,0.1428571,0.3333333
1154,0.4584055,0,0.2833622,0.216,0.7920277,0.0389948,0.6257545,0,0.0181087,0.2185535,0,0.9979879,0.3977987,0.1047619,0.9459459
4737,0.4783618,0.5860249,0.1249736,0.1319304,0.8467384,0.0352544,0.7060227,0.005963,0.0292188,0.0900705,0.5324985,0.9934407,0.3749322,0.1143791,0.4615385
768,0.4752604,0.0013021,0.171875,0.1687345,0.8671875,0,0.6915584,0,0.0227273,0.0860534,0,0.9935065,0.1632047,0.0169492,1
7317,0.5179718,0.0075167,0.0481071,0.0411114,0.967883,0.0021867,0.904474,0.003023,0.0199516,0.0378127,0.0114873,0.3391778,0.5287958,0.4546805,0
2776,0.4643372,0.4067003,0.1509366,0.1479489,0.8713977,0.0054035,0.6982592,0.0058027,0.0232108,0.0625567,0.3423598,0.9980658,0.3744334,0.1150895,0.1538462
18,0.3333333,0,0.1111111,0.0833333,1,0,1,0,0,0.2,0,1,0.6,0.5,0
48,0.5416667,0,0.2291667,0.1363636,0.8125,0,0.6190476,0,0.047619,0.5531915,0,1,0.2553191,0,1
1115,0.4834081,0,0.1201794,0.0954861,0.8860987,0,0.7274939,0.0024331,0.0316302,0.0352113,0,0.9975669,0.3004695,0.0957447,0.75
4236,0.4891407,0.4697828,0.1373938,0.1645102,0.8009915,0.0984419,0.7203514,0.0036603,0.0234261,0.1036745,0.385798,0.9926794,0.3300525,0.1842105,0.6
131,0.4427481,0,0.2061069,0.1643836,0.8244275,0,0.6491228,0,0.0526316,0.05,0,1,0.3833333,0,0
26615,0.4426451,0.0156303,0.1397708,0.0765134,0.761563,0.1410483,0.7561379,0.0009443,0.0434372,0.0333181,0.0100331,0.9894948,0.1152442,0.0578462,0.4086022
834,0.4592326,0.001199,0.2290168,0.1640798,0.8117506,0.0611511,0.7097792,0.0094637,0.0252366,0.1169916,0.0031546,1,0.1810585,0.0824742,0.8
1240,0.8395161,0.116129,0.0508065,0.1306533,0.2701613,0.6782258,0.6993464,0.0065359,0.0718954,0.0555556,0.3006536,0.9934641,0.2283951,0.1166667,0
11860,0.4890388,0.0442664,0.1183811,0.0831683,0.8661889,0.0117201,0.7349238,0.0026508,0.0481555,0.0406866,0.0379943,0.9949194,0.1813944,0.0469738,0.3921569
409,0.4914425,0.4278729,0.2176039,0.1634615,0.9168704,0,0.7870968,0,0.0064516,0.1040462,0.3741935,1,0.2312139,0.1190476,0.8333333
1323,0.4640967,0.0113379,0.1851852,0.1565585,0.7959184,0.0823885,0.7181628,0.0146138,0.039666,0.0283976,0,1,0.2413793,0.0860215,0.5
453,0.4878587,0.0353201,0.1788079,0.1422414,0.8432671,0,0.6735751,0.0051813,0.0310881,0.2024793,0.0362694,0.984456,0.3719008,0.125,0.75
124,0.5322581,0,0.1774194,0.137931,0.7903226,0,0.5833333,0.0208333,0.0625,0.0943396,0,1,0.0566038,0,0
3222,0.5211049,0.0049659,0.0667287,0.0648088,0.9258225,0.0049659,0.8231421,0.0018815,0.0263405,0.0534283,0.0018815,0.9924741,0.3259127,0.1942446,0.6666667
1601,0.5309182,0.0074953,0.0137414,0.0133156,0.6427233,0.0043723,0.51263,0.0118871,0.2466568,0.5866093,0.0044577,0.986627,0.5675676,0.0511509,0.3809524
802,0.457606,0.6533666,0.1720698,0.1310345,0.8927681,0,0.7241379,0.0034483,0.0137931,0.0822785,0.5586207,1,0.414557,0.1008403,0.75
1542,0.463035,0.001297,0.2996109,0.2137681,0.7983139,0.0525292,0.6509434,0,0.0125786,0.0991501,0.0015723,0.9921384,0.3994334,0.1030303,0.7142857
70,0.4714286,0,0.3142857,0.2702703,0.8571429,0,0.6875,0,0,0.1111111,0,1,0.2222222,0,0
2367,0.5040135,0.0004225,0.1461766,0.1005111,0.8918462,0,0.7430556,0.0034722,0.0324074,0.0367893,0.0011574,0.9756944,0.2853958,0.0994475,0.5
1841,0.4894079,0.0005432,0.3302553,0.1255319,0.8636611,0,0.732852,0.0024067,0.0312876,0.2506763,0.0012034,0.9855596,0.4833183,0.0735294,0.1538462
641,0.4602184,0,0.2776911,0.1965318,0.8081123,0,0.6092715,0,0.0165563,0.0650155,0,1,0.1981424,0.0545455,0
111183,0.4743621,0.2189094,0.1025876,0.0839294,0.6371388,0.0217659,0.453247,0.0027215,0.1268393,0.0853533,0.1836149,0.9406907,0.5369429,0.0538879,0.1763926
805,0.4807453,0,0.1552795,0.1076555,0.9080745,0,0.7647059,0,0.0065359,0.1052632,0,0.996732,0.248538,0.0793651,0.5
247,0.4817814,0,0.2550607,0.1640625,0.8623482,0,0.6990291,0,0.0291262,0.2015504,0,1,0.1705426,0.125,0.75
1571,0.4417568,0.0038192,0.2845321,0.2668187,0.529599,0.1273074,0.4210526,0.0067476,0.120108,0.2091782,0.0013495,0.9973009,0.7139808,0.009311,0.3333333
83,0.5421687,0,0.0722892,0.0526316,0.9036145,0,0.7741935,0,0.0322581,0.1142857,0,1,0.2571429,0.2,0
2029,0.4475111,0.0009857,0.2099556,0.190901,0.8112371,0.0374569,0.65311,0.0011962,0.0191388,0.092291,0,0.992823,0.3897937,0.0812721,0.5
4487,0.4816136,0.0071317,0.0940495,0.0885641,0.9347002,0.0031201,0.8232359,0.0014255,0.0142552,0.0229805,0.0064148,0.9786172,0.1601671,0.0531401,0.173913
2839,0.4786897,0.0049313,0.1722437,0.0851351,0.9115886,0,0.7989081,0,0.0200182,0.0435161,0.0018198,0.9990901,0.0426458,0.0519481,0.5
15997,0.4605238,0.0036882,0.7372632,0.1622248,0.8672876,0.0047509,0.7777905,0,0.0121476,0.1582907,0.0035526,0.9981664,0.2018906,0,0.3819742
1404,0.4672365,0.0548433,0.1260684,0.078877,0.9059829,0,0.7801147,0,0.0267686,0.040367,0.042065,0.9942639,0.2440367,0.1428571,0.6666667
3554,0.5014069,0.0132245,0.0967923,0.0705418,0.9071469,0,0.7939347,0.003888,0.0427683,0.0402985,0.0093313,0.9945568,0.1776119,0.0794702,0.375
1463,0.4347232,0,0.2576897,0.1741233,0.8441558,0.0396446,0.7175439,0,0.0157895,0.040404,0,0.9947368,0.1750842,0.1083333,0.3333333
205,0.4780488,0.004878,0.2829268,0.2616822,0.7512195,0,0.52,0,0.03,0.1596639,0,1,0.4201681,0.0416667,1
3226,0.4779913,0,0.1791692,0.1466746,0.83292,0.0309981,0.6865787,0.0007758,0.0256012,0.0719942,0,0.9984484,0.3146148,0.0904255,0.5
1094,0.4853748,0.0082267,0.1882998,0.1225577,0.8610603,0,0.6935484,0,0.0391705,0.0785563,0.0069124,0.9953917,0.2802548,0.0680272,0.6666667
1436,0.4909471,0.0076602,0.1573816,0.0889193,0.9296657,0,0.8223062,0,0.0094518,0.0257827,0.0056711,1,0.1233886,0.08,0.5
84474,0.4814144,0.0480266,0.1307503,0.1012624,0.8125932,0.0588583,0.6977594,0.0029679,0.0414207,0.1143303,0.0463455,0.7843841,0.4180075,0.1026707,0.494382
7876,0.4719401,0.0030472,0.1712798,0.1216639,0.8660488,0.0201879,0.7339327,0.002664,0.025974,0.0762842,0.001332,0.986014,0.3014457,0.0807018,0.3018868
1584,0.4905303,0.0006313,0.1439394,0.1053284,0.917298,0.0025253,0.7732342,0,0.0074349,0.2680272,0.0018587,0.472119,0.5088435,0.2,1
532,0.4793233,0.7612782,0.112782,0.1191336,0.9398496,0,0.803681,0,0,0.1043956,0.797546,0.9693252,0.2527473,0.4090909,1
139,0.5107914,0.3669065,0.1223022,0.1470588,0.9064748,0,0.7045455,0,0,0.1698113,0.2727273,1,0.1698113,0.1818182,0
1085,0.4654378,0.037788,0.283871,0.2086207,0.8147465,0.0543779,0.6838407,0.0023419,0.0140515,0.0991561,0.0327869,0.971897,0.2616034,0.0934579,0.25
2101,0.5097573,0.0057116,0.0590195,0.023301,0.9623989,0,0.9082569,0.0015291,0.0244648,0.0150602,0.0045872,0.9984709,0.0271084,0.1333333,0.5
322,0.484472,0,0.0931677,0.0903614,0.8944099,0,0.7433628,0,0.0442478,0.0173913,0,0.9911504,0.4,0.1290323,0
1118,0.5125224,0.0017889,0.2155635,0.146789,0.8336315,0,0.6453608,0.0020619,0.0247423,0.1197822,0.0020619,1,0.353902,0.0327869,0.4666667
8,0.625,0,0.25,0,0.75,0,0.6,0,0,0.8958333,0,1,0.875,0,0
3222,0.4782744,0.0021726,0.1623215,0.1522903,0.8367474,0.0322781,0.7102415,0.0066611,0.050791,0.0704334,0.0024979,0.9950042,0.3034056,0.0701299,0.2
3235,0.4680062,0,0.2760433,0.2039512,0.7981453,0.0340031,0.6208394,0.0007236,0.0130246,0.0687332,0,0.9978292,0.3153639,0.049505,0.7777778
402,0.4726368,0,0.10199,0.0849057,0.9079602,0,0.75,0,0.0220588,0.2138728,0,0.9926471,0.4046243,0.25,1
4020,0.4636816,0.0042289,0.2238806,0.1210575,0.8437811,0,0.6811927,0,0.0372706,0.0668807,0.002867,0.9948394,0.0406635,0.0215054,0.6721311
89,0.5505618,0.011236,0.1348315,0.1,0.9101124,0,0.7741935,0,0.0322581,0.1842105,0.0322581,1,0.2894737,0,0
31487,0.5001747,0.012005,0.0765713,0.0664633,0.9036745,0.0136247,0.7987805,0.0068335,0.0493061,0.0261083,0.0112489,0.6213204,0.3818982,0.2480526,0.4074074
15745,0.4411559,0.8898698,0.0973642,0.076486,0.8558272,0.0005081,0.6842105,0.0024988,0.0318601,0.0563007,0.8652194,0.9954709,0.3224761,0.0523133,0.71875
3720,0.4986559,0.0137097,0.0887097,0.0815013,0.8879032,0,0.7460317,0.0045351,0.0498866,0.0440751,0.0113379,0.9780801,0.3193642,0.0963303,0.4
273,0.5274725,0.007326,0.0549451,0.0697674,0.9377289,0,0.8,0.0142857,0.0285714,0.1566265,0.0142857,1,0.8433735,0.2222222,0
14451,0.4611446,0.0051208,0.2244827,0.1403621,0.8251332,0.0188914,0.6675869,0.0014615,0.0282559,0.029625,0.0064956,0.996265,0.2392058,0.025641,0.2820513
28086,0.4768568,0.0296233,0.147618,0.1076703,0.8779463,0.0017446,0.7291609,0.0025733,0.0328095,0.0270923,0.0345556,0.9795056,0.2837983,0.0337308,0.1428571
478,0.5062762,0.0020921,0.123431,0.1059322,0.9079498,0,0.7573964,0,0.0177515,0.0558659,0,1,0.1396648,0.1463415,1
463,0.4686825,0,0.1900648,0.1382114,0.887689,0,0.7287234,0,0.0053191,0.0917874,0,0.9787234,0.4009662,0.0555556,1
141,0.4964539,0,0.2340426,0.1690141,0.787234,0,0.5396825,0,0.015873,0.1369863,0,1,0.3424658,0,0
2573,0.4485037,0.5137971,0.1830548,0.1698379,0.8495919,0.0299262,0.6941176,0.0010695,0.0245989,0.115421,0.4534759,0.9903743,0.3576159,0.1598639,0.375
1728,0.4820602,0.0138889,0.1822917,0.0826816,0.9253472,0,0.8162328,0.0015314,0.0122511,0.0297177,0.0137825,0.9938744,0.0089153,0.0588235,0
3173,0.4954302,0.0113457,0.1396155,0.1093067,0.8739363,0,0.7178457,0.0040193,0.0321543,0.0393822,0.0096463,0.9549839,0.3814672,0.0681818,0.375
528,0.4753788,0.0056818,0.1420455,0.1191336,0.8636364,0,0.7142857,0.0197044,0.0492611,0.1135371,0.0098522,0.9950739,0.2838428,0.1333333,0.6666667
4793,0.4800751,0,0.1871479,0.1336276,0.8479032,0.0104319,0.6788804,0.0030534,0.0173028,0.0822046,0,0.9989822,0.19617,0.048495,0.7096774
69961,0.4961907,0.0165807,0.1304155,0.0987318,0.7714727,0.0241849,0.6116322,0.0087869,0.0868928,0.0687125,0.0136337,0.9785557,0.4806949,0.0719729,0.2317073
1782,0.4646465,0,0.1582492,0.1572327,0.8529742,0.0179574,0.6991525,0.0028249,0.019774,0.0829016,0,0.9957627,0.3186528,0.0790514,0.625
2059,0.4560466,0.0233123,0.2758621,0.1446429,0.8470131,0.0053424,0.6885813,0.0046136,0.0322953,0.1061856,0.017301,0.9838524,0.4515464,0.049505,0.7407407
4201,0.4641752,0.0226137,0.1621043,0.1341626,0.8019519,0,0.6265651,0.0021775,0.0647795,0.0801202,0.0179641,0.9951007,0.3465198,0.0390516,0.8709677
387,0.4806202,0.002584,0.1679587,0.1343284,0.9173127,0,0.7894737,0,0.0225564,0.130719,0,1,0.2875817,0.3809524,0.6
803,0.4956413,0,0.139477,0.0962963,0.9090909,0,0.7966667,0.01,0.02,0.0506329,0,0.99,0.1582278,0.0666667,0.6666667
218,0.5550459,0,0.1192661,0.0618557,0.9082569,0,0.7424242,0,0.0454545,0.3052632,0,1,0.9684211,0.1428571,0
43264,0.4745747,0.0767151,0.1431675,0.1428823,0.7922984,0.0253791,0.6080605,0.0045615,0.0516773,0.0940524,0.0694035,0.9948034,0.4942198,0.0822287,0.4579439
564,0.4007092,0.535461,0.4148936,0.3431953,0.6258865,0.2606383,0.6740331,0.0055249,0.0220994,0.2026432,0.5303867,0.9944751,0.2643172,0.031746,0
4796,0.4916597,0.0002085,0.1995413,0.1086957,0.8577982,0.0050042,0.7142857,0.0030722,0.0409626,0.0677804,0,0.9871992,0.3914081,0.1126543,0.4285714
8475,0.500413,0.000708,0.080708,0.0547945,0.9484366,0.0035398,0.8404075,0.0008489,0.0110357,0.0268484,0,0.9851443,0.2416357,0.1848907,0.5454545
127,0.496063,0,0.2125984,0.171875,0.8818898,0,0.7169811,0,0,0.171875,0,0.9622642,0.359375,0.1111111,0
744,0.5188172,0.0013441,0.0685484,0.0642458,0.8830645,0,0.7328244,0.0038168,0.0496183,0.0296296,0,0.9961832,0.1555556,0.0540541,1
98,0.5408163,0,0.2244898,0.0888889,0.8061224,0,0.5909091,0,0.0227273,0.0434783,0,1,0.1086957,0,1
2144,0.4906716,0.0107276,0.088153,0.1007326,0.8652052,0.0471082,0.775266,0.0053191,0.0212766,0.0784314,0.0159574,0.9973404,0.2634804,0.1028571,0.8
419,0.4534606,0,0.3699284,0.2707424,0.7684964,0.0859189,0.6549708,0,0.0116959,0.1778846,0,1,0.2692308,0.0277778,0.7272727
989,0.4762386,0.0313448,0.1415571,0.1428571,0.8806876,0,0.7395577,0.007371,0.022113,0.0707763,0.036855,0.997543,0.4703196,0.0805369,0.5555556
723959,0.5007148,0.1091761,0.1455607,0.1125789,0.6583536,0.0340199,0.4643764,0.0028699,0.1425696,0.0696774,0.0997336,0.8987022,0.5965854,0.0744126,0.3597396
3305,0.4765507,0.0048411,0.086233,0.0843931,0.9192133,0,0.7989822,0.0016964,0.0203562,0.0642857,0.0042409,0.9923664,0.2309524,0.1264822,0.8125
11,0.4545455,0,0,0,1,0,1,0,0,0.25,0,1,0.25,0.5,0
4725,0.471746,0,0.1544974,0.1302083,0.8698413,0.0167196,0.7242938,0.0039548,0.0220339,0.0375204,0,0.9881356,0.2555737,0.0551876,0.8
1057,0.4824976,0.0037843,0.1504257,0.1133455,0.8703879,0,0.7135678,0.0050251,0.0427136,0.167364,0.0025126,0.9723618,0.4456067,0.1376812,0.75
979,0.4555669,0,0.1082737,0.0994371,0.8886619,0,0.7377049,0.0027322,0.0218579,0.0687023,0,0.9945355,0.3282443,0.1170213,0.5714286
19208,0.448459,0.0313932,0.1948667,0.1594299,0.8069034,0.0556018,0.6855403,0.0023322,0.0235812,0.0678744,0.0272091,0.9954651,0.3032609,0.0626585,0.6118421
273,0.4761905,0,0.1208791,0.0559441,0.9304029,0,0.84375,0.0104167,0.03125,0.049505,0,1,0.2277228,0.1304348,0
482,0.466805,0,0.2136929,0.1867704,0.8112033,0,0.6255924,0.0047393,0.0473934,0.0580357,0,1,0.2633929,0.0675676,0
29,0.6206897,0,0.2068966,0,0.9655172,0,0.9090909,0,0,0.45,0,1,0.25,0,0
4455,0.4722783,0.0592593,0.1683502,0.1301574,0.8489338,0.0417508,0.7416413,0.0042553,0.024924,0.0856031,0.0480243,0.9969605,0.3274041,0.0964912,0.325
423,0.5130024,0.0023641,0.1229314,0.1019417,0.8770686,0,0.6975309,0,0.0185185,0.0526316,0,1,0.245614,0.0625,0
625,0.4624,0.008,0.288,0.1994048,0.76,0.08,0.6390977,0.0037594,0.0112782,0.1335505,0,0.9924812,0.3387622,0.0555556,0
1090,0.5100917,0.0018349,0.3972477,0.1535581,0.7954128,0,0.6414048,0,0.051756,0.3900789,0,0.987061,0.7046223,0.1521739,0.3777778
24664,0.4703617,0.136758,0.1181479,0.1058715,0.8598362,0.0228673,0.7272325,0.0045314,0.0360301,0.0297051,0.1426835,0.9955791,0.2304558,0.1076687,0.3137255
1020,0.445098,0,0.222549,0.1448763,0.7745098,0.0392157,0.6153846,0.002331,0.044289,0.1118012,0,1,0.3768116,0.0275862,0.6666667
22686,0.5032619,0.142643,0.0349996,0.0361168,0.9282818,0.0012342,0.8357986,0.0082175,0.048857,0.047802,0.148364,0.8765875,0.2482572,0.2217882,0.1904762
2885,0.4967071,0.0967071,0.07487,0.0475207,0.9116118,0.0003466,0.8079602,0.0099502,0.0437811,0.067718,0.0875622,0.9741294,0.2402597,0.1358491,0.0769231
6577,0.5513152,0.0605139,0.0003041,0.0006777,0.8768435,0.1152501,0.974284,0.0005845,0.0035067,0.0520776,0.0584454,0.9719462,0.099723,0.1633663,0
2974,0.4579691,0.0003362,0.1872898,0.1203474,0.860121,0.0010087,0.7082645,0.0049587,0.0421488,0.0434783,0.0008264,0.9950413,0.287747,0.0675105,0.4444444
2182,0.5087076,0.0050412,0.0577452,0.0373134,0.8927589,0,0.7968545,0.0065531,0.0812582,0.0230474,0.0065531,0.9908257,0.1805378,0.0833333,0.6666667
380,0.4736842,0,0.1263158,0.1,0.9052632,0,0.7482517,0,0,0.10625,0,1,0.36875,0.0952381,1
110,0.5181818,0,0.1363636,0.1320755,0.8,0,0.6222222,0,0.0888889,0.0217391,0,1,0.2608696,0.25,0
3328,0.6574519,0.0426683,0.0579928,0.0675439,0.5922476,0.3740986,0.8207705,0,0.0083752,0.0927052,0.0050251,0.2864322,0.4012158,0.248366,0.8888889
81,0.4814815,0,0.382716,0.2619048,0.8024691,0,0.6097561,0,0,0.2264151,0,1,0.245283,0,1
103,0.4563107,0.4174757,0.1165049,0.1785714,0.8737864,0,0.6842105,0,0.0263158,0.1555556,0.2894737,1,0.3111111,0.2727273,1
2847,0.4703196,0.0035125,0.1334738,0.1014589,0.7421848,0,0.560472,0.0058997,0.0862832,0.0563674,0.0036873,0.9948378,0.3472512,0.0223776,0.6
1391,0.4428469,0.7721064,0.1466571,0.163871,0.8943206,0,0.7,0.0071429,0.0238095,0.0519187,0.7095238,0.997619,0.3340858,0.2898551,0
2673,0.4717546,0.0153386,0.2413019,0.1756374,0.8357651,0.010101,0.664042,0.0017498,0.0192476,0.0992908,0.0166229,0.9938758,0.3183609,0.0455764,0.85
392,0.505102,0,0.0994898,0.056701,0.8954082,0,0.7847222,0.0208333,0.0416667,0.027027,0,1,0.2837838,0.125,0
1002,0.4780439,0,0.1846307,0.1147228,0.9011976,0,0.752551,0,0.005102,0.125,0,0.9923469,0.3191964,0.091954,0.8571429
658,0.4574468,0.0106383,0.2553191,0.2072829,0.8237082,0,0.6428571,0.0032468,0.0162338,0.0722892,0.012987,1,0.2921687,0.027027,1
912,0.4945175,0,0.1666667,0.0911063,0.9024123,0,0.754491,0.002994,0.0179641,0.0147493,0,0.997006,0.1858407,0.0307692,0
248,0.516129,0,0.2701613,0.1666667,0.8387097,0,0.6666667,0.0087719,0.0087719,0.173913,0,1,0.2391304,0.1,1
1643,0.5069994,0.0060864,0.0961656,0.0740741,0.9391357,0,0.840678,0.0016949,0.0084746,0.1323529,0.0067797,0.9983051,0.2088235,0.1743119,0.5
108,0.4444444,0,0.1111111,0.0833333,0.9259259,0,0.7941176,0,0.0294118,0.0810811,0,1,0.1891892,0.4,0
5339,0.4534557,0.9882,0.1196853,0.131597,0.8924892,0.0039333,0.74197,0.001606,0.0326552,0.1246485,0.988758,0.9994647,0.3491097,0.1664549,0.7272727
612,0.4705882,0,0.1797386,0.132716,0.8594771,0,0.686747,0.0040161,0.0160643,0.1501706,0,1,0.1911263,0.0909091,1
83,0.5180723,0,0.2409639,0.35,0.7710843,0,0.5384615,0,0.025641,0.0487805,0,0.974359,0.2439024,0.125,0
9695,0.4977824,0.004951,0.1196493,0.0747587,0.8538422,0.0173285,0.7407718,0.0064318,0.0713087,0.0638743,0.003915,0.9457494,0.3541885,0.0655376,0.2653061
243,0.473251,0.0123457,0.2674897,0.1171875,0.8641975,0,0.7027027,0,0,0.1461538,0,0.990991,0.3461538,0,1
57,0.5087719,0,0.2807018,0.25,0.8070175,0,0.6071429,0,0,0.125,0,1,0.25,0,1
611,0.4418985,0.0016367,0.3535188,0.2756598,0.7266776,0.1096563,0.6111111,0.0039683,0.0039683,0.1710526,0,0.9880952,0.3717105,0.028169,0.5
2374,0.525695,0.005476,0.0358045,0.0275311,0.8757372,0,0.7303507,0.0108827,0.0652963,0.3691838,0.0060459,0.9915357,0.5339436,0.1257862,0.8787879
4045,0.508529,0.002225,0.0595797,0.0618712,0.9065513,0.0024722,0.7815647,0.0085205,0.0426026,0.0479351,0.0023238,0.9147947,0.2330383,0.2191235,0.2
4848,0.4614274,0.0109323,0.1959571,0.1443891,0.7772277,0.0385726,0.6325331,0.0068594,0.055365,0.0493712,0.0097991,0.9838315,0.4527247,0.0580236,0.3333333
791,0.4323641,0.7547408,0.1694058,0.1492205,0.8735777,0,0.7128378,0.0135135,0.0304054,0.0948012,0.6655405,0.9932432,0.3088685,0.1531532,1
5854,0.4866758,0.1260676,0.0555176,0.0455907,0.9215921,0,0.820155,0.0056848,0.0439276,0.1334528,0.1204134,0.8888889,0.2919839,0.1990577,0.7014925
965,0.4487047,0,0.3067358,0.2030075,0.7917098,0.0476684,0.6282051,0,0.0205128,0.0801887,0,0.9948718,0.1981132,0.0923077,0.8333333
187,0.5454545,0,0.1390374,0.0941176,0.8877005,0,0.7246377,0,0.0289855,0.1153846,0,1,0.1282051,0.3333333,1
574,0.4860627,0,0.369338,0.2372881,0.7578397,0.0853659,0.6206897,0,0.0086207,0.1278195,0,1,0.2706767,0.0392157,0.8
299,0.4314381,0.0869565,0.173913,0.1588235,0.8829431,0,0.736,0,0.016,0.1134752,0.064,0.992,0.1489362,0,0
2154,0.5064995,0.0129991,0.0232126,0.0244591,0.95961,0,0.9081921,0.0014124,0.0282486,0.0585106,0.0127119,0.9985876,0.0159574,0.0588235,0.5172414
427,0.4355972,0.0070258,0.2786885,0.2282158,0.7564403,0,0.5458716,0,0.0229358,0.1174089,0.0045872,1,0.5789474,0.0238095,0
3374,0.4878483,0.0121517,0.1852401,0.0572917,0.9030824,0.0320095,0.8425775,0.0008157,0.0138662,0.0444271,0.0081566,0.9910277,0.0452065,0.0638298,0.5
